district,No of Branches,Deposit,Advance,CD Ratio,Credit from Outside utilised in the State,Total Advances,CD Ratio including Credit from outside State
Sikkim (State Total),203,17825.04,8420.99,47.24,2956.08,11377.07,63.83%
