district,Amt Loans weaker to,No Loans weaker to,PS Amt. Other Total Disb,Disb Other Total No. PS,Amt Credit Informal,A/C mal Credit Infor-,Amt Energy Renewable,A/C able Energy Renew-,ture Social Amt. Infrastruc-,A/C Infra- Social structure,(PS) Amt Housing,(PS) A/C Housing,(PS) Amt Education,(PS) A/C Education,Amt Credit Export,A/C Credit Export
Ri Bhoi,11646.11,10317,1614.14,305,6.57,8,589,2,0,0,845.36,158,173.21,137,0,0
