district,vated acti- Card ery Fish-,of card Issued rupay Number Fishery,Out- amount. standing Fishery,no. KCC of Total Fishery,KCC quarter during disbursed Amount Fishery for,KCC No. renewal) (including quarter during issued Fishries for of,vated acti- Card AH,ber Issued card rupay of Num- AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter during Amount animal for disbursed husbandary,for No. of renewal) (Including quarter during issued husbandary animal KCC,vated acti- Card KCC,of card Issued rupay Number,O/S Total Amount. KCC,No. KCC O/S Total,KCC quarter during Amount bursed Dis-,No. renewal) cluding (In- quarter during issued KCC of
Ri Bhoi,0,0,7.73,29,0.67,1,4,6,88.16,104,14.44,20,4673,11662,21465.13,31881,4775.34,2154
