district,IC- Amt. Disb Total Agri,No. IC- Disb Total Agri,Amt Other,No er Oth-,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,try Poul- No,Amt tion anisa- Mech- Farm,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,ties AH Amt Activi- Allied and KCCs for,ties and for No Activi- Allied AH KCCs
Ri Bhoi,486.72,271,181.39,51,0,0,0,0,1.51,4,276.52,185,3.49,6,16.83,12,0,0,6.98,13
