district,Agri Total Amt O/S IC-,No. O/S Agri IC- Total,Amt Other,No er Oth-,Amt Clinic,ic No Clin-,Amt Godown,No Godown,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,ities for and Activ- Allied AH KCCs Amt,ties for and No Activi- Allied AH KCCs
Ri Bhoi,1764.97,631,1404.69,391,0.04,1,0,0,0.85,2,122.34,41,26.5,112,193.08,72,0,0,17.47,12
