district,Amt Loans weaker to,No Loans weaker to,PS Amt. Other Total Disb,PS No. Other Total Disb,Amt Credit Informal,A/C Credit Informal,gy able Amt Renew- Ener-,A/C able Energy Renew-,Amt. Infra- Social structure,A/C Infra- Social structure,Amt (PS) Housing,A/C (PS) Housing,tion Amt Educa- (PS),tion A/C Educa- (PS),Amt Credit Export,A/C Credit Export
Ri Bhoi,2282.8,2947,793.36,510,184.1,360,0,0,0,0,579.29,113,29.97,37,0,0
