district,Amt. Disb Agri IC- Total,No. Disb Agri IC- Total,Amt Other,No er Oth-,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,No try Poul-,Amt tion anisa- Mech- Farm,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,for Amt ities Activ- Allied and AH KCCs,ties for and No Activi- Allied AH KCCs
Ri Bhoi,766.61,66,595.31,16,0,0,0,0,0,0,137.5,6,9.36,25,3.89,2,0,0,20.55,17
