district,(PS) Amt Tot MSME Disb,No. Disb (PS) Tot MSME,Amt MSMEs under Others,A/C MEs MS- under Others,Amt WC KVIC,A/C WC KVIC,Amt TL KVIC,A/C TL KVIC,um Amt WC Medi-,A/C WC dium Me-,um Amt TL Medi-,A/C TL dium Me-,Amt WC Small,A/C WC Small,TL Small Amt,A/C TL Small,Amt WC Micro,A/C WC Micro,Amt Micro TL,A/C TL cro Mi-
Ri Bhoi,9582.63,590,441.54,108,5,3,61.32,15,500.3,2,1500.91,5,773.03,5,2375.7,18,1031.25,175,2893.58,259
