District,Total Msme Disbursement Amt (PS),Total Msme Disbursement No. (PS),Others under MSMEs Amt,Others under MSMEs A/C,KVIC WC Amt,KVIC WC A/C,KVIC TL Amt,KVIC TL A/C,Medium WC Amt,Medium WC A/C,Medium TL Amt,Medium TL A/C,Small WC Amt,Small WC A/C,Small TL Amt,Small TL A/C,Micro WC Amt,Micro WC A/C,Micro TL Amt,Micro TL A/C
Ri Bhoi,32565.35,962,84.55,6,13.68,13,184.01,40,1454.85,4,4214.56,9,3917.23,15,9897.01,45,3401.42,463,9398.04,388
