District,Total IC-Agri Disbursement Amt,Total IC-Agri Disbursement No.,Other Amt,Other No.,Fisheries Amt,Fisheries No.,Poultry Amt,Poultry No.,Farm Mechanisation Amt,Farm Mechanisation No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,127,51,16.04,5,0.51,1,92.9,30,3.49,6,12.34,3,1.72,6
