district,% Amt NPA PSA TAL TO-,NPA Total Amt. PSA,No. NPA PSA Total,O/S Total Amt. PS,PS No. O/S Total,Amt % NPA ER(PS) OTH-,Amt. NPA (PS) Other Tot,No. NPA (PS) Other Tot,PS Amt. O/S Other Total,PS No. O/S Other Total,Amt NPA % MSME,(PS) Amt. MSME Tot NPA,No. NPA (PS) Tot MSME,(PS) Amt. O/S MSME Total,No. O/S (PS) MSME Total,% Amt NPA Agri,(PS) Tot Amt. NPA Agri,No. NPA (PS) Agri Tot,(PS) Total Amt. O/S Agri,No. O/S (PS) Agri Total
Ri Bhoi,9.04,10289.54,16105,113825.11,46555,1.08,107.31,98,9945.14,2371,1.86,1350.18,846,72477.83,5271,28.13,8832.05,15161,31402.14,38913
