district,Agri Total Amt O/S IC-,No. O/S Agri IC- Total,Amt Other,No Other,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No Farm nisation Mecha-,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,AH KCCs Amt Activities Allied and for,ties AH KCCs No Activi- Allied and for
Ri Bhoi,1346.54,576,650.21,342,0,0,0,0,1.24,2,472.35,105,7.55,37,197.49,70,0,0,17.7,20
