district,vated acti- Card ery Fish-,of card Issued rupay Number Fishery,Out- amount. standing Fishery,no. KCC of Total Fishery,KCC quarter during disbursed Amount Fishery for,KCC No. renewal) (including quarter during issued Fishries for of,vated acti- Card AH,ber Issued card rupay of Num- AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter during Amount animal for disbursed husbandary,for No. of renewal) (Including quarter during issued husbandary animal KCC,vated acti- Card KCC,of card Issued rupay Number,O/S Total Amount. KCC,No. KCC O/S Total,KCC quarter during Amount bursed Dis-,No. renewal) cluding (In- quarter during issued KCC of
Ri Bhoi,0,0,6.87,34,0,0,3,7,150.68,189,58.55,55,5334,11773,24257.95,34422,4846.39,2633
