district,NPA Amt.% MUDRA,Amt. NPA Total MUDRA,NPA Total No. MUDRA,Amt. O/S Total MUDRA,O/S Total No. MUDRA,Amt. NPA Plus Tarun,No. NPA Plus Tarun,Amt. O/S Plus Tarun,No. O/S Plus run Ta-,Amt. NPA Tarun,No. NPA Tarun,Amt. O/S Tarun,No. O/S run Ta-,Amt. NPA Kishore,NPA No. Kishore,Amt. O/S Kishore,No. O/S Kishore,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,8.36,620.46,876,7425.48,7980,0,0,61.84,5,149.65,50,2423.44,419,406.73,386,3921.74,3132,64.08,440,1018.46,4424
