district,Amt Loans weaker to,No Loans weaker to,PS Amt. Other Total Disb,Disb Other Total No. PS,Amt Credit Informal,A/C mal Credit Infor-,Amt Energy Renewable,A/C able Energy Renew-,ture Social Amt. Infrastruc-,A/C Infra- Social structure,(PS) Amt Housing,(PS) A/C Housing,(PS) Amt Education,(PS) A/C Education,Amt Credit Export,A/C Credit Export
Ri Bhoi,8568.3,10200,1841.14,412,39.03,101,566.09,28,0.01,1,996.62,108,239.39,174,0,0
