district,IC- Amt. Disb Total Agri,No. IC- Disb Total Agri,Amt Other,No er Oth-,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,try Poul- No,Amt tion anisa- Mech- Farm,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,ties AH Amt Activi- Allied and KCCs for,No AH Allied KCCs and Activities for
Ri Bhoi,404.99,194,235.53,57,0,0,0,0,4,4,148.58,111,0,0,15.52,13,0,0,1.36,9
