District,Loans to Weaker Amt,Loans to Weaker No.,Total Other PS Disbursement Amt,Total Other PS Disbursement No.,Renewable Energy Amt,Renewable Energy A/C,Housing Amt (PS),Housing A/C (PS),Education Amt (PS),Education A/C (PS)
Ri Bhoi,5628.61,3642,2105.96,105,1800,1,248.77,49,57.19,55
