district,IC- Amt. Disb Total Agri,No. Disb Agri IC- Total,Amt Other,No er Oth-,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,No try Poul-,Amt tion anisa- Mech- Farm,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,for Amt ities Activ- Allied and AH KCCs,ties for and No Activi- Allied AH KCCs
Ri Bhoi,401.87,279,240.17,140,0,0,0,0,0,0,51.45,38,18.34,54,83.04,38,0,0,8.87,9
