district,ed Card activat- Fishery,of Issued card rupay Number Fishery,Out- amount. standing Fishery,of Total KCC no. Fishery,KCC quarter during disbursed Amount Fishery for,No. during of Fishries renewal) (including KCC quarter issued for,vated acti- Card AH,of Issued card rupay Number AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter during Amount animal for disbursed husbandary,No. during of bandary animal renewal) (Including hus- KCC quarter issued for,vated acti- Card KCC,of Issued card rupay Number,O/S Total Amount. KCC,No. KCC O/S Total,quarter during Amount bursed Dis- KCC,No. renewal) cluding (In- quarter during issued KCC of
Ri Bhoi,0,0,9.38,38,3.47,18,0,0,9.3,15,0,0,6185,9209,16163.99,27626,1195.61,1743
