District,NPA Pct MUDRA,Total MUDRA NPA Amt,Total MUDRA NPA No.,Total MUDRA O/S Amt,Total MUDRA O/S No.,Tarun NPA Amt,Tarun NPA No.,Tarun O/S Amt,Tarun O/S No.,Kishore NPA Amt,Kishore NPA No.,Kishore O/S Amt,Kishore O/S No.,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,13.38,661.39,1308,4944.44,6693,173.05,36,1422.06,247,375.88,453,2793.45,2867,112.46,819,728.93,3579
