district,vated acti- Card ery Fish-,of Issued card rupay Number Fishery,Out- amount. standing Fishery,no. KCC of Total Fishery,KCC quarter during disbursed Amount Fishery for,for No. of renewal) (including quarter during issued Fishries KCC,ed Card AH activat-,of Issued card rupay Number AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter during Amount animal for disbursed husbandary,No. during of bandary animal renewal) (Including hus- KCC quarter issued for,vated acti- Card KCC,of Issued card rupay Number,O/S Total Amount. KCC,No. KCC O/S Total,quarter during Amount bursed Dis- KCC,No. of renewal) (Including quarter during issued KCC
Ri Bhoi,0,0,10.57,39,5.88,11,5,5,40.77,53,25.38,31,4599,12173,19704.43,30951,3031.63,2837
