District,Fishery Outstanding Amt,Total Fishery KCC No.,KCC Fishery Disbursed Amt,KCC Fishery Issued No. (Incl. Renewal),AH Card Activated,AH Ru Pay Card Issued No.,AH Outstanding Amt,Total AH KCC No.,KCC Animal Husbandry Disbursed Amt,KCC Animal Husbandry Issued No. (Incl. Renewal),KCC Card Activated,Ru Pay Card Issued No.,Total KCC O/S Amt,Total KCC O/S No.,KCC Disbursed Amt (Crop),KCC Issued No. (Incl. Renewal)
Ri Bhoi,10.87,40,8.01,22,1,2,21.01,27,15.13,19,2912,9767,17918.28,29248,4668.76,6237
