District,Total IC-Agri O/S Amt,Total IC-Agri O/S No.,Other Amt,Other No.,Clinic Amt,Clinic No.,Fisheries Amt,Fisheries No.,Poultry Amt,Poultry No.,Farm Mechanisation Amt,Farm Mechanisation No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,494.9,497,137.84,259,0.05,1,1.47,2,121.88,38,22.42,115,193.1,70,18.14,12
