district,NPA Amt.% MUDRA,Amt. NPA Total MUDRA,NPA Total No. MUDRA,Amt. O/S Total MUDRA,O/S Total No. MUDRA,Amt. NPA Tarun,No. NPA Tarun,O/S Tarun Amt.,No. O/S Tarun,Amt. NPA Kishore,No. NPA Kishore,O/S Amt. Kishore,O/S No. Kishore,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,16.57,802.09,1260,4839.71,7743,78.6,23,1178.44,207,636.08,835,3038.68,3999,87.41,402,622.59,3537
