district,Amt Loans weaker to,No Loans weaker to,PS Amt. Other Total Disb,PS No. Other Total Disb,Amt Credit Informal,A/C Credit Informal,gy able Amt Renew- Ener-,A/C able Energy Renew-,Amt. Infra- Social structure,A/C Infra- Social structure,Amt (PS) Housing,A/C (PS) Housing,tion Amt Educa- (PS),tion A/C Educa- (PS),Amt Credit Export,A/C Credit Export
Ri Bhoi,5251.88,5516,1102.38,247,0,0,0,0,0,0,1033.47,192,68.91,55,0,0
