District,Fishery Outstanding Amt,Total Fishery KCC No.,KCC Fishery Disbursed Amt,KCC Fishery Issued No. (Incl. Renewal),AH Outstanding Amt,Total AH KCC No.,KCC Animal Husbandry Disbursed Amt,KCC Animal Husbandry Issued No. (Incl. Renewal),KCC Card Activated,Ru Pay Card Issued No.,Total KCC O/S Amt,Total KCC O/S No.,KCC Disbursed Amt (Crop),KCC Issued No. (Incl. Renewal)
Ri Bhoi,11.88,39,3.96,9,27.27,29,15.23,17,1797,8919,16825.48,28499,1491.43,2301
