District,Fishery Outstanding Amt,Total Fishery KCC No.,KCC Fishery Disbursed Amt,KCC Fishery Issued No. (Incl. Renewal),AH Card Activated,AH Ru Pay Card Issued No.,AH Outstanding Amt,Total AH KCC No.,KCC Animal Husbandry Disbursed Amt,KCC Animal Husbandry New Issued No.,KCC Card Activated,Ru Pay Card Issued No.,Total KCC O/S Amt,Total KCC O/S No.,KCC Disbursed Amt (Crop),KCC Issued No. (Incl. Renewal)
Ri Bhoi,7.73,29,0.67,1,4,6,88.16,104,14.44,20,4673,11662,21465.13,31881,4775.34,2154
