district,Amt. Agri Total Disb IC-,No. Agri Total Disb IC-,Amt Other,No Other,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,no ifsheries,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No Farm nisation Mecha-,Amt Dairy,no Dairy,amt Pro- Farm duction,A/C Pro- Farm duction,Amt Allied AH KCCs and Activities for,No AH Allied KCCs and Activities for
Ri Bhoi,198.69,107,131.3,23,0,0,0,0,0,0,62.65,68,0,0,3.45,8,0,0,1.29,8
