district,O/S Total Amt IC-Agri,No. O/S Total IC-Agri,Other Amt,No Other,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,No Poultry,Amt nisation Mecha- Farm,No nisation Mecha- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,AH KCCs Amt Activities Allied and for,AH No KCCs Activities Allied and for
Ri Bhoi,1758735.84,735,1757943.22,375,0,0,0,0,2.63,9,619.56,257,4.1,18,143.58,54,0,0,22.75,22
