district,vated acti- Card ery Fish-,of card Issued rupay Number Fishery,Out- amount. standing Fishery,no. KCC of Total Fishery,KCC quarter during disbursed Amount Fishery for,KCC No. renewal) (including quarter during issued Fishries for of,vated acti- Card AH,ber Issued card rupay of Num- AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter during Amount animal for disbursed husbandary,for No. of renewal) (Including quarter during issued husbandary animal KCC,vated acti- Card KCC,of card Issued rupay Number,O/S Total Amount. KCC,No. KCC O/S Total,KCC quarter during Amount bursed Dis-,No. renewal) cluding (In- quarter during issued KCC of
Ri Bhoi,0,0,7.57,26,1.83,6,3,7,115.38,150,40.54,39,5032,11499,23345.14,33569,2976.11,3067
