district,% Amt. NPA NULM,Amt. NPA NULM,No. NPA NULM,Amt. O/S NULM,No. O/S NULM,NULM rent Total Amount Disb Year Cur-,Year Disb Total No. Current NULM,SHG ciary Beneif- No. Women of,Amt. SHG Women,No. SHG Women,SHG ciary Beneif- No. of,Amt SHG,No. SHG,of Sep-G ciary Beneif- No.,Amt. Sep-G,No Sep-G,Amt Sep-I,No. Sep-I
Ri Bhoi,100,4.01,3,4.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0
