district,Amt Loans weaker to,No Loans weaker to,PS Amt. Other Total Disb,Disb Other Total No. PS,Amt Credit Informal,A/C mal Credit Infor-,Amt Energy Renewable,A/C able Energy Renew-,ture Social Amt. Infrastruc-,A/C Infra- Social structure,(PS) Amt Housing,(PS) A/C Housing,(PS) Amt Education,(PS) A/C Education,Amt Credit Export,A/C Credit Export
Ri Bhoi,4171.22,4288,1007.01,265,67.88,152,507.95,13,0,0,384.54,49,46.64,51,0,0
