District,Total MSME Disbursement Amt (PS),Total MSME Disbursement No. (PS),Others under MSMEs Amt,Others under MSMEs A/C,KVIC Working Capital Amt,KVIC Working Capital A/C,KVIC Term Loan Amt,KVIC Term Loan A/C,Medium Working Capital Amt,Medium Working Capital A/C,Medium Term Loan Amt,Medium Term Loan A/C,Small Working Capital Amt,Small Working Capital A/C,Small Term Loan Amt,Small Term Loan A/C,Micro Working Capital Amt,Micro Working Capital A/C,Micro Term Loan Amt,Micro Term Loan A/C
Ri Bhoi,31804.29,1359,616.33,208,14.44,18,172.6,49,2094.13,6,6282.39,17,2330.51,13,7175.79,51,3074.95,408,10043.15,589
