district,NPA Amt.% MUDRA,Amt. NPA Total MUDRA,NPA Total No. MUDRA,Amt. O/S Total MUDRA,O/S Total No. MUDRA,Amt. NPA Tarun,No. NPA Tarun,O/S Tarun Amt.,No. O/S Tarun,Amt. NPA Kishore,No. NPA Kishore,O/S Amt. Kishore,O/S No. Kishore,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,8.14,402.83,577,4946.32,6848,81.92,23,1340.06,232,286.75,371,2923.09,3167,34.16,183,683.17,3449
