district,Agri Total Amt O/S IC-,No. O/S Agri IC- Total,Amt Other,No er Oth-,Amt Clinic,ic No Clin-,Amt Godown,No Godown,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,ities for and Activ- Allied AH KCCs Amt,ties for and No Activi- Allied AH KCCs
Ri Bhoi,494.9,497,137.84,259,0.05,1,0,0,1.47,2,121.88,38,22.42,115,193.1,70,0,0,18.14,12
