district,IC- Amt. Disb Agri Total,No. IC- Disb Agri Total,Amt Other,er No Oth-,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,No try Poul-,Amt tion anisa- Mech- Farm,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,Amt ities and for Activ- Allied KCCs AH,ties and for No Activi- Allied AH KCCs
Ri Bhoi,848.83,112,602.08,20,0,0,0,0,0,0,154.96,31,14.81,39,42.38,14,0,0,34.6,8
