District,Weaker Section Loans Amt,Weaker Section Loans No.,Total Other PS Disbursement Amt,Total Other PS Disbursement No.,Informal Credit Amt,Informal Credit A/C,Housing Amt (PS),Housing A/C (PS),Education Amt (PS),Education A/C (PS)
Ri Bhoi,8570.33,7918,1653.13,342,0.2,1,1565.47,278,87.46,63
