district,Tar/ Br,SC No,Amt,ST No,Amt,Tar/ Br,Women (General) No,Amt,Tot Tar,Total No,Amt
Sikkim (State Total),161,14,5.43,6,5.43,161,7,5.43,322,27,5.43
