district,NPA Amt.% MUDRA,Amt. NPA Total MUDRA,NPA Total No. MUDRA,Amt. O/S Total MUDRA,O/S Total No. MUDRA,Amt. NPA Tarun,No. NPA Tarun,O/S Tarun Amt.,No. O/S Tarun,Amt. NPA Kishore,No. NPA Kishore,O/S Amt. Kishore,O/S No. Kishore,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,13.38,661.39,1308,4944.44,6693,173.05,36,1422.06,247,375.88,453,2793.45,2867,112.46,819,728.93,3579
