District,Fishery Outstanding Amt,Total Fishery KCC No.,KCC Fishery Disbursed Amt,KCC Fishery Issued No. (Incl. Renewal),AH Card Activated,AH RuPay Card Issued No.,AH Outstanding Amt,Total AH KCC No.,KCC Animal Husbandry Disbursed Amt,KCC Animal Husbandry Issued No. (Incl. Renewal),KCC Card Activated,RuPay Card Issued No.,Total KCC O/S Amt,Total KCC O/S No.,KCC Disbursed Amt (Crop),KCC Issued No. (Incl. Renewal)
Ri Bhoi,9.82,39,1.33,6,15,15,46.13,53,17.1,22,3691,11214,18706.68,29883,1788.38,3413
