district,Amt Loans weaker to,No Loans weaker to,PS Amt. Other Total Disb,PS No. Other Total Disb,Amt Credit Informal,A/C Credit Informal,gy able Amt Renew- Ener-,A/C able Energy Renew-,Amt. Infra- Social structure,A/C Infra- Social structure,Amt (PS) Housing,A/C (PS) Housing,tion Amt Educa- (PS),tion A/C Educa- (PS),Amt Credit Export,A/C Credit Export
Ri Bhoi,8570.33,7918,1653.13,342,0.2,1,0,0,0,0,1565.47,278,87.46,63,0,0
