district,Card tivated ac- Fishery,of Issued card rupay Number Fishery,Out- amount. standing Fishery,no. KCC of Total Fishery,KCC quarter during disbursed Amount Fishery for,for No. of renewal) (including quarter during issued Fishries KCC,vated acti- Card AH,of Issued card rupay Number AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter during Amount animal for disbursed husbandary,No. during of bandary animal renewal) (Including hus- KCC quarter issued for,vated acti- Card KCC,of Issued card rupay Number,O/S Total Amount. KCC,No. KCC O/S Total,quarter during Amount bursed Dis- KCC,No. of renewal) (Including quarter during issued KCC
Ri Bhoi,0,0,10.87,40,8.01,22,1,2,21.01,27,15.13,19,2912,9767,17918.28,29248,4668.76,6237
