district,Sr No,Name of Sch. Comm. Bank selected for allottment of villages <2000 population,No. of allotted village,No. of villages where banking outlet opened upto the end of the quarter March 2023,None,None,None,None,None,None,None
East Garo Hills,B3,PNB(e-UBI),15,1,15,15,15,15,15,15,15
East Jaintia Hills,E7,SBI,49,0,49,49,49,49,49,49,49
South Garo Hills,C3,IPPB,111,0,23,23,23,23,23,23,23
West Garo Hills,A8,IPPB,10,0,10,10,10,10,10,10,10
West Jaintia Hills,F6,IOB,10,0,10,10,10,10,10,10,10
West Khasi Hills,D5,PNB(e-UBI),73,34,73,73,73,73,73,73,73
[2],[1],[3],[4],[5],[12],[12],[12],[12],[12],[12],[12]
