district,vated acti- Card ery Fish-,of Issued card rupay Number Fishery,Out- amount. standing Fishery,of Total KCC no. Fishery,ery KCC for quarter during disbursed Amount Fish-,for No. of renewal) (including quarter during issued Fishries KCC,ed Card AH activat-,of Issued card rupay Number AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter bursed Amount animal for dis- husbandary during,No. during of bandary animal renewal) (Including hus- KCC quarter issued for,ed Card KCC activat-,of Issued card rupay Number,O/S Total Amount. KCC,O/S No. Total KCC,KCC quarter during Amount bursed Dis-,No. of renewal) (Including quarter during issued KCC
Ri Bhoi,0,0,13.97,42,2.88,4,5,5,77.66,92,24.56,27,4788,11785,21048.42,31984,2211.98,2532
