District,Total IC-Agri O/S Amt,Total IC-Agri O/S No.,Other Amt,Other No.,Fisheries Amt,Fisheries No.,Poultry Amt,Poultry No.,Farm Mechanisation Amt,Farm Mechanisation No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,1712,742,891.01,368,4.49,11,643.52,270,3.26,16,147.07,55,22.65,22
