District,Total IC-Agri Disbursement Amt,Total IC-Agri Disbursement No.,Other Amt,Other No.,Fisheries Amt,Fisheries No.,Poultry Amt,Poultry No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,404.99,194,235.53,57,4,4,148.58,111,15.52,13,1.36,9
