District,Total Msme Disbursement Amt (PS),Total Msme Disbursement No. (PS),Others under MSMEs Amt,Others under MSMEs A/C,KVIC WC Amt,KVIC WC A/C,KVIC TL Amt,KVIC TL A/C,Medium WC Amt,Medium WC A/C,Medium TL Amt,Medium TL A/C,Small WC Amt,Small WC A/C,Small TL Amt,Small TL A/C,Micro WC Amt,Micro WC A/C,Micro TL Amt,Micro TL A/C
Ri Bhoi,31804.29,1359,616.33,208,14.44,18,172.6,49,2094.13,6,6282.39,17,2330.51,13,7175.79,51,3074.95,408,10043.15,589
