district,a/c_msmes_under_others,a/c_tl_dium_me,a/c_tl_micro,a/c_tl_small,a/c_wc_dium_me,a/c_wc_kvic,a/c_wc_micro,a/c_wc_small,amt_micro_tl,amt_msmes_under_others,amt_wc_kvic,no_disb_ps_tot_msme,ps_amt_tot_msme_disb,small_amt_tl,tl_a/c_kvic,tl_amt_kvic,tl_amt_medium,wc_amt_medium,wc_micro_amt,wc_small_amt
Ri Bhoi,0,3,544,27,1,5,120,4,3173.53,0,7.89,708,8669.72,2375.15,8,23.39,946.23,315.41,621.64,1206.48
