district,a/c_tion_duc_pro_farm,amt_clinic,amt_dairy,amt_godown,amt_ifsheries,amt_ities_and_for_activ_allied_kccs_ah,amt_other,amt_poultry,amt_tion_anisa_mech_farm,amt_tion_duc_pro_farm,er_no_oth,ic_amt_disb_agri_total,ies_no_ifsher,no_clinic,no_dairy,no_godown,no_ic_disb_agri_total,no_tion_anisa_mech_farm,no_try_poul,ties_and_for_no_activi_allied_ah_kccs
Ri Bhoi,0,0,5.19,0,0,3.4,29.78,8.18,3.11,0,15,49.66,0,0,12,0,59,8,20,4
