district,a/c_tion_duc_pro_farm,agri_total_amt_o/s_ic,ah_kccs_amt_activities_allied_and_for,amt_clinic,amt_dairy,amt_farm_nisation_mecha,amt_godown,amt_ifsheries,amt_other,amt_poultry,amt_tion_duc_pro_farm,no_clinic,no_dairy,no_eries_ifsh,no_farm_nisation_mecha,no_godown,no_o/s_agri_ic_total,no_other,no_poultry,ties_for_and_no_activi_allied_ah_kccs
Ri Bhoi,0,853.6,20.41,0.05,184.25,18.51,0,0.7,509.04,120.64,0,1,69,2,111,0,624,390,38,13
