district,amt_npa_kishore,amt_npa_sishu,amt_npa_tarun,amt_npa_total_mudra,amt_o/s_sishu,amt_o/s_total_mudra,no_npa_kishore,no_npa_sishu,no_npa_tarun,no_o/s_sishu,no_o/s_tarun,npa_amt%_mudra,npa_total_no_mudra,o/s_amt_kishore,o/s_no_kishore,o/s_tarun_amt,o/s_total_no_mudra
Ri Bhoi,350.04,155.46,113.53,619.03,739.52,4379.51,754,877,29,3682,221,14.13,1660,2357.93,2963,1282.06,6866
