district,a/c_able_energy_renew,a/c_credit_export,a/c_credit_informal,a/c_infra_social_structure,a/c_ps_housing,amt_credit_export,amt_credit_informal,amt_infra_social_structure,amt_loans_weaker_to,amt_ps_housing,gy_able_amt_renew_ener,no_loans_weaker_to,ps_amt_other_total_disb,ps_no_other_total_disb,tion_a/c_educa_ps,tion_amt_educa_ps
Ri Bhoi,1,0,0,0,41,0,0,0,2993.87,308.35,1415.83,2977,1761.04,73,31,36.86
