District,Total IC-Agri Disbursement Amt,Total IC-Agri Disbursement No.,Other Amt,Other No.,Fisheries Amt,Fisheries No.,Poultry Amt,Poultry No.,Farm Mechanisation Amt,Farm Mechanisation No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,486.72,271,181.39,51,1.51,4,276.52,185,3.49,6,16.83,12,6.98,13
