District,Loans to Weaker Amt,Loans to Weaker No.,Total Other PS Disbursement Amt,Total Other PS Disbursement No.,Informal Credit Amt,Informal Credit A/C,Renewable Energy Amt,Renewable Energy A/C,Housing Amt (PS),Housing A/C (PS),Education Amt (PS),Education A/C (PS)
Ri Bhoi,11646.11,10317,1614.14,305,6.57,8,589,2,845.36,158,173.21,137
