district,(PS) Amt Tot MSME Disb,No. Disb (PS) Tot MSME,Amt MSMEs under Others,A/C MSMEs under Others,Amt WC KVIC,A/C WC KVIC,Amt TL KVIC,A/C TL KVIC,Amt WC Medium,A/C WC dium Me-,TL Amt Medium,A/C TL dium Me-,Amt WC Small,A/C WC Small,Small Amt TL,A/C TL Small,WC Micro Amt,A/C WC Micro,Amt Micro TL,A/C TL cro Mi-
Ri Bhoi,24430.59,730,20.95,4,10.94,9,39.95,11,1148.4,3,3445.19,8,2655.31,12,6639.47,36,2971.58,237,7498.8,420
