district,IC- Amt. Disb Agri Total,No. IC- Disb Agri Total,Amt Other,er No Oth-,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,No try Poul-,Amt tion anisa- Mech- Farm,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,Amt ities and for Activ- Allied KCCs AH,ties and for No Activi- Allied AH KCCs
Ri Bhoi,217.45,143,49.38,32,0,0,0,0,0,1,140.36,60,6.62,15,16.61,29,0,0,4.48,6
