district,Agri Total Amt O/S IC-,No. O/S Agri IC- Total,Amt Other,No Other,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No Farm nisation Mecha-,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,AH KCCs Amt Activities Allied and for,ties for and No Activi- Allied AH KCCs
Ri Bhoi,836.46,616,461.58,372,0.02,1,0,0,1.03,2,155.44,58,16.16,100,190.2,69,0,0,12.03,14
