District,NPA Amt. % MUDRA,Total MUDRA NPA Amt,Total MUDRA NPA No.,Total MUDRA O/S Amt,Total MUDRA O/S No.,Tarun Plus O/S Amt,Tarun Plus O/S No.,Tarun NPA Amt,Tarun NPA No.,Tarun O/S Amt,Tarun O/S No.,Kishore NPA Amt,Kishore NPA No.,Kishore O/S Amt,Kishore O/S No.,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,8.36,620.46,876,7425.48,7980,61.84,5,149.65,50,2423.44,419,406.73,386,3921.74,3132,64.08,440,1018.46,4424
