district,Amt Loans weaker to,No Loans weaker to,PS Amt. Other Total Disb,PS No. Other Total Disb,Amt Credit Informal,A/C Credit Informal,Amt Energy Renewable,A/C able Energy Renew-,ture Social Amt. Infrastruc-,A/C Infra- Social structure,(PS) Amt Housing,A/C (PS) Housing,tion Amt (PS) Educa-,(PS) A/C Education,Amt Credit Export,A/C Credit Export
Ri Bhoi,7271.98,6415,2380.85,184,12.7,10,1800,1,2.7,1,445.72,70,119.73,102,0,0
