district,(PS) Amt Tot MSME Disb,No. Disb (PS) Tot MSME,Amt MSMEs under Others,A/C MSMEs under Others,Amt WC KVIC,A/C WC KVIC,Amt TL KVIC,A/C TL KVIC,Amt WC Medium,A/C WC dium Me-,TL Amt Medium,A/C TL dium Me-,WC Small Amt,A/C WC Small,Small Amt TL,A/C TL Small,WC Micro Amt,A/C WC Micro,Amt Micro TL,A/C TL cro Mi-
Ri Bhoi,32565.35,962,84.55,6,13.68,13,184.01,40,1454.85,4,4214.56,9,3917.23,15,9897.01,45,3401.42,463,9398.04,388
