district,NPA Amt.% MUDRA,Amt. NPA Total MUDRA,NPA Total No. MUDRA,O/S Total Amt. MUDRA,O/S Total No. MUDRA,Amt. NPA Tarun,No. NPA Tarun,O/S Tarun Amt.,No. O/S Tarun,Amt. NPA Kishore,No. NPA Kishore,O/S Amt. Kishore,O/S No. Kishore,Amt. NPA Sishu,No. NPA Sishu,O/S Sishu Amt.,No. O/S Sishu
Ri Bhoi,12.78,681.35,1264,5331.2,6786,156.87,34,1568.54,272,418.51,472,2928.97,2787,105.97,758,833.69,3727
