district,IC- Amt. Disb Agri Total,No. Disb Agri IC- Total,Amt Other,er No Oth-,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,try Poul- No,Amt tion anisa- Mech- Farm,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,ties and for Activi- Allied AH KCCs Amt,ties and for No Activi- Allied AH KCCs
Ri Bhoi,235.61,144,92.65,47,0,0,0,0,0,0,103.28,43,6.62,15,26.83,31,0,0,6.23,8
