district,Amt O/S Total IC-Agri,No. O/S Agri IC- Total,Amt Other,No Other,Amt Clinic,ic No Clin-,Amt Godown,No Godown,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No Farm nisation Mecha-,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,AH KCCs Amt Allied Activities and for,ties for and No Activi- Allied AH KCCs
Ri Bhoi,1021.42,625,606.08,367,0.02,1,0,0,1.12,2,192.25,72,12.4,97,188.92,70,0,0,20.63,16
