91383.76,2179.15,6282.01,9752.74,854.45,737.67,596.43,14430.67,912.26,52122.05,879.96,961.24,1675.13,Total O/S Amt. Other PS,,
2974,52,148,561,103,41,43,298,74,1452,19,121,62,Tot Other No. (PS) NPA,,
4379.02,106.58,427.78,915.74,82.33,48.41,102.45,329.27,196.92,1877.36,169.08,75.92,47.18,Tot NPA Other Amt. (PS),,
4.79,4.89,6.81,9.39,9.64,6.56,17.18,2.28,21.59,3.6,19.21,7.9,2.82,Amt % OTHER(PS) NPA,,
233932,12157,15100,32558,5076,10417,5734,48144,10778,66767,5984,10152,11065,Total No. PS O/S,,
830003.66,15948.56,53250.91,56816.1,6585.31,10767.32,6245.88,141555.47,10620.03,481591.38,21356.48,12448.16,12818.06,Total PS O/S Amt.,,
62181,3629,2785,10495,534,5156,2931,15478,5140,10331,495,4233,974,Total No. PSA NPA,,
48786.43,2751.12,3662.7,6721.73,461.84,2257.06,1364.08,9858.14,2484.32,15746.57,1253.97,1780.64,444.26,Total PSA NPA Amt.,,
5.88,17.25,6.88,11.83,7.01,20.96,21.84,6.96,23.39,3.27,5.87,14.3,3.47,NPA TOTAL Amt % PSA,(Rs In Lakhs),District-wise ACP (Priority Sector) OUTSTANDING & NPA Report of Meghalaya as on date 30-09-2025 (Excluding RIDF & NEDFi)
